Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_160b_sorted_q10_mrkDup.bam
BCL2L1-AS1	0
ABALON	0
ENSG00000289492	0
TPX2	257
ENSG00000230801	0
MYLK2	0
FOXS1	5
DUSP15	1
TTLL9	2
RNU1-94P	0
PDRG1	28
XKR7	0
ENSG00000278012	0
ENSG00000226239	0
RNA5SP481	1
CCM2L	32
RNA5SP482	0
HCK	1184
TM9SF4	283
ENSG00000275576	0
RSL24D1P6	0
TSPY26P	15
PLAGL2	577
POFUT1	50
MIR1825	0
ENSG00000287850	0
KIF3B	368
ENSG00000277692	0
ASXL1	830
NOL4L	488
ENSG00000236772	3
ENSG00000286311	0
ENSG00000277301	0
ENSG00000233293	8
NOL4L-DT	0
ENSG00000228156	0
C20orf203	0
ENSG00000285382	21
BAK1P1	0
COMMD7	302
DNMT3B	54
MAPRE1	3725
ENSG00000260536	4
ENSG00000260257	31
EFCAB8	8
SUN5	0
BPIFB2	0
BPIFB6	0
PUDPP3	0
BPIFB3	12
BPIFB4	0
BPIFA2	0
SOCS2P1	0
BPIFA4P	0
ENSG00000224876	0
BPIFA3	0
BPIFA1	0
RPL12P3	0
BPIFB1	2
BPIFB5P	0
BPIFB9P	0
CDK5RAP1	135
ENSG00000288878	0
SNTA1	0
CBFA2T2	415
ENSG00000275223	0
NECAB3	32
C20orf144	0
ACTL10	5
ENSG00000271803	0
E2F1	363
PXMP4	55
ENSG00000229188	0
ZNF341	35
RPL31P2	0
ZNF341-AS1	0
CHMP4B	3319
TPM3P2	0
PIGPP3	0
RALY-AS1	11
RALY	3781
ENSG00000228386	0
MIR4755	0
EIF2S2	1150
RPS2P1	0
ENSG00000287853	1
ASIP	0
XPOTP1	0
ENSG00000250917	0
ENSG00000236456	0
AHCY	179
ENSG00000272945	0
ENSG00000234087	0
ITCH	1900
CDC42P1	0
ITCH-AS1	6
ITCH-IT1	0
MIR644A	0
FDX1P1	0
ENSG00000277558	0
DYNLRB1	1051
MAP1LC3A	262
PIGU	70
ENSG00000231034	0
NCOA6	1334
TP53INP2	565
ENSG00000286803	0
HMGB3P1	0
GGT7	3
ACSS2	206
GSS	328
MYH7B	10
MIR499A	0
MIR499B	0
TRPC4AP	171
RNU6-407P	0
EDEM2	36
ENSG00000201151	0
PROCR	34
ENSG00000278367	0
RNA5SP483	0
MMP24OS	897
MT1P3	0
MMP24	3
ENSG00000279253	34
ENSG00000261582	10
EIF6	121
FAM83C-AS1	0
FAM83C	5
UQCC1	363
GDF5-AS1	0
GDF5	0
MIR1289-1	0
CEP250	575
CEP250-AS1	26
ENSG00000242507	0
C20orf173	0
ERGIC3	349
RPL36P4	0
FER1L4	0
RPL37P1	0
SPAG4	0
CPNE1	200
ENSG00000272897	0
RN7SKP271	0
RNU6-759P	0
RBM12	823
NFS1	23
ROMO1	90
RBM39	8222
RPF2P1	0
PHF20	1203
COX7BP2	0
HIGD1AP16	0
RNU4-40P	0
RNU6-937P	0
SCAND1	216
CNBD2	6
NORAD	40440
ENSG00000234139	0
ENSG00000277235	1
HMGB3P2	0
ENSG00000237063	0
EPB41L1	36
EPB41L1-AS1	0
ENSG00000278035	0
AAR2	118
DLGAP4	663
DLGAP4-AS1	0
MYL9	36907
TGIF2	72
TGIF2-RAB5IF	0
RAB5IF	220
SLA2	3962
HNRNPA3P2	0
NDRG3	1280
ENSG00000289373	0
DSN1	35
SOGA1	121
RN7SL156P	0
TLDC2	1
SAMHD1	2935
RBL1	1316
RPS3AP3	0
RPS27AP3	0
ENSG00000269846	0
MROH8	32
ENSG00000236159	0
RPN2	973
GHRH	0
MANBAL	28
ENSG00000286240	0
SRC	1224
RPL7AP14	0
BLCAP	105
NNAT	0
ENSG00000276603	0
PPIAP3	0
LINC01746	0
GLRXP1	0
LINC00489	1
ENSG00000204117	0
CTNNBL1	649
VSTM2L	17
RN7SKP185	0
TTI1	93
RPRD1B	567
RN7SL237P	1
ENSG00000277550	0
TGM2	547
KIAA1755	1
ENSG00000277829	0
ENSG00000285144	0
ENSG00000285347	0
ENSG00000285100	0
ENSG00000206249	4
BPI	157
LBP	19
ENSG00000275285	0
ENSG00000224635	0
ENSG00000275401	0
SNHG17	25
SNORA71B	0
SNORA71A	0
SNORA71C	0
SNORA71D	0
SNHG11	78
SNORA71E	0
SNORA60	0
RALGAPB	623
MIR548O2	0
RPS3P2	0
ADIG	0
ENSG00000289012	0
ARHGAP40	0
ENSG00000213959	0
SLC32A1	1
ACTR5	19
RN7SKP173	0
PPP1R16B	312
RN7SL116P	28
FAM83D	98
ENSG00000274825	0
DHX35-DT	0
DHX35	38
ENSG00000277581	0
NPM1P19	0
LINC01734	0
ENSG00000287983	2
ATG3P1	0
RN7SL680P	6
ENSG00000286083	0
ENSG00000229976	16
HSPE1P1	0
LINC01370	0
ENSG00000233415	0
ENSG00000223410	0
MAFB	699
ENSG00000229771	0
ENSG00000286972	0
RNA5SP484	0
RNU2-52P	3
TOP1	3691
PLCG1-AS1	0
PLCG1	296
MIR6871	0
ZHX3	151
ENSG00000272407	0
RPL23AP81	0
RN7SL615P	0
ADI1P1	0
LPIN3	2
EMILIN3	2
ENSG00000229398	0
CHD6	2280
ENSG00000235088	0
ENSG00000273951	0
RPL12P11	0
ENSG00000288843	403
RNU6-1018P	0
ENSG00000212224	3
ENSG00000225458	2
ENSG00000223651	0
ENSG00000228959	0
PTPRT	0
ENSG00000229892	0
ENSG00000229042	0
PTPRT-AS1	0
RN7SKP100	0
PTPRT-DT	0
RN7SL666P	0
PPIAP21	0
ENSG00000252193	0
ENSG00000237555	0
RNU6-743P	0
EIF4EBP2P1	0
SRSF6	5471
ENSG00000288000	0
RNU6-1251P	0
L3MBTL1	29
ENSG00000234271	0
ENSG00000277611	0
ENSG00000226143	0
SGK2	14
ENSG00000282876	0
IFT52	162
RPL27AP	0
MYBL2	364
GTSF1L	0
RNU6-639P	0
LINC01728	0
TOX2	23
RN7SL443P	0
JPH2	4
ENSG00000287570	0
OSER1	260
OSER1-DT	139
GDAP1L1	0
FITM2	8
R3HDML	0
R3HDML-AS1	0
HNF4A	8
HNF4A-AS1	35
ENSG00000233376	0
MIR3646	0
LINC01620	2
RPL37AP1	82
TTPAL	155
SERINC3	5222
PKIG	807
ADA	178
LINC01260	0
ENSG00000132832	0
KCNK15-AS1	0
CCN5	0
KCNK15	0
ENSG00000276223	0
RIMS4	8
PGBD4P2	0
ENSG00000286100	1
YWHAB	3757
PABPC1L	18
TOMM34	68
STK4-DT	0
STK4	10035
KCNS1	0
WFDC5	0
WFDC12	0
ENSG00000283142	0
PI3	4
ENSG00000289172	6
SEMG1	0
SEMG2	0
ENSG00000233352	0
ENSG00000243995	0
SLPI	19
MATN4	0
RBPJL	0
SDC4	363
ENSG00000275894	0
SYS1	47
SYS1-DBNDD2	0
TP53TG5	1
NDUFB4P10	0
DBNDD2	10
PIGT	100
MIR6812	0
ENSG00000277022	0
WFDC2	0
ENSG00000237464	0
RPL5P2	0
SPINT3	0
WFDC6	0
EPPIN-WFDC6	0
ENSG00000232135	0
HSPD1P21	0
EPPIN	0
WFDC8	7
RNA5SP485	0
CCNB1IP1P2	0
WFDC9	0
WFDC10A	0
RPS2P7	0
WFDC11	0
WFDC10B	0
WFDC13	3
MIR3617	0
SPINT4	0
HNRNPA1P3	0
WFDC3	4
SPINT5P	0
RNU6ATAC38P	0
DNTTIP1	171
UBE2C	730
TNNC2	1248
SNX21	74
ACOT8	151
ZSWIM3	19
ZSWIM1	99
SPATA25	10
NEURL2	0
CTSA	23136
ENSG00000271984	0
PLTP	163
ENSG00000285796	10
PCIF1	512
ZNF335	89
FTLP1	0
MMP9	40
SLC12A5-AS1	3
SLC12A5	0
NCOA5	245
RPL13P2	0
CD40	96
ENSG00000229957	0
CDH22	0
SLC35C2	55
ENSG00000273828	14
ELMO2	453
ZNF663P	0
ENSG00000283757	75
MKRN7P	0
ZNF840P	1
ZNF334	24
OCSTAMP	0
SLC13A3	0
ENSG00000273893	0
TP53RK	76
TP53RK-DT	0
SLC2A10	0
RN7SKP33	0
ENSG00000235922	0
EYA2	0
ENSG00000236028	0
GAPDHP54	0
ENSG00000239783	0
ENSG00000215450	0
MIR3616	0
ZMYND8	4186
ENSG00000267882	0
ENSG00000273451	0
ENSG00000231119	0
ENSG00000289329	0
LINC01754	0
RPL35AP	0
RNU6-497P	0
RNU6-563P	0
NCOA3	2331
ENSG00000229853	0
SULF2	178
ENSG00000255438	0
RNU7-173P	0
SRMP1	0
RNA5SP486	0
RNU7-92P	0
ENSG00000234967	0
ENSG00000228503	0
ENSG00000287443	0
LINC01522	0
LINC01523	0
ENSG00000286179	0
ENSG00000287335	0
ENSG00000276923	0
ENSG00000287107	0
ENSG00000289072	0
ENSG00000288083	2
ENSG00000286063	0
LINC00494	3
ENSG00000236874	0
ENSG00000274261	0
ENSG00000281365	0
ENSG00000281460	0
RNU7-144P	0
PREX1	1728
ENSG00000286159	0
ENSG00000278231	3
ARFGEF2	1529
SNAP23P1	0
CSE1L-DT	0
CSE1L	789
STAU1	1742
ARPC3P1	0
DDX27	419
ZNFX1	1349
ZFAS1	264
ENSG00000277830	0
SNORD12C	0
ENSG00000274760	0
SNORD12B	0
ENSG00000277967	0
SNORD12	0
KCNB1	8
ENSG00000283529	9
PTGIS	86
B4GALT5	171
RN7SL197P	33
SNRPFP1	0
RNU6-919P	0
SLC9A8	70
ENSG00000237788	2
SPATA2	52
RNF114	280
KRT18P4	3
RNU6-147P	0
SNAI1	5
TRERNA1	0
UBE2V1	106
PEDS1-UBE2V1	0
PEDS1	1220
LINC01275	26
ENSG00000234698	6
LINC01273	1
CEBPB-AS1	10
CEBPB	646
PELATON	436
LINC01270	0
LINC01271	5
RN7SL636P	2
COX6CP2	0
PTPN1	847
RN7SL672P	16
ENSG00000232043	1
MIR645	0
RIPOR3	131
MIR1302-5	0
RPL36P2	0
RIPOR3-AS1	0
PARD6B	35
BCAS4	28
TMSB4XP6	0
ADNP	869
PSMD10P1	0
ADNP-AS1	27
DPM1	224
MOCS3	6
ENSG00000232358	0
KCNG1	3
ENSG00000279835	0
RPSAP1	0
NFATC2	1937
MIR3194	0
ATP9A	2430
ENSG00000215444	0
SALL4	0
LINC01429	0
RNU6-347P	0
RNU7-6P	0
ZFP64	83
ENSG00000287511	0
ERP29P1	0
LINC01524	1
ENSG00000225785	0
ENSG00000275958	0
ENSG00000232465	0
MRPS33P4	0
ENSG00000232294	0
ENSG00000286250	0
ENSG00000232286	0
RPL36P1	0
TSHZ2	80
RN7SKP184	0
ENSG00000286865	0
ENSG00000223492	0
ENSG00000227705	0
ENSG00000271774	2
ENSG00000231703	0
PPIAP10	0
ENSG00000259723	0
ENSG00000197670	0
ZNF217	625
ENSG00000235415	0
RNU7-14P	0
ENSG00000287886	1
ENSG00000225563	0
SUMO1P1	0
BCAS1	6
ENSG00000236352	0
MIR4756	0
CYP24A1	3
ENSG00000286587	0
PFDN4	118
ENSG00000286229	0
DOK5	2
RNU4ATAC7P	0
RPL12P4	0
LINC01440	0
LINC01441	0
ENSG00000275923	0
ENSG00000287478	0
ENSG00000286006	0
CBLN4	0
RNA5SP487	0
MC3R	0
ENSG00000235594	0
ENSG00000230843	0
FAM210B	1983
AURKA	359
CSTF1	53
CASS4	368
RPL39P	0
RTF2	952
GCNT7	0
FAM209A	0
ENSG00000280387	0
FAM209B	0
ENSG00000287079	0
LINC01716	0
RPS4XP3	0
ENSG00000289199	0
TFAP2C	0
RNU6-1146P	0
RN7SL170P	0
PTMAP6	0
ENSG00000231604	0
RNU6-929P	0
ENSG00000231078	0
ENSG00000203266	0
ENSG00000288086	0
ENSG00000288946	0
ENSG00000280220	0
BMP7	1
BMP7-AS1	0
ENSG00000226308	6
MIR4325	0
RPL39P39	0
SPO11	2
RAE1	165
MTND1P9	1
MTRNR2L3	23
RBM38-AS1	167
RBM38	2260
ENSG00000286052	47
HMGB1P1	24
CTCFL	0
PCK1	40
ENSG00000227297	0
ZBP1	78
PMEPA1	19
NKILA	0
ENSG00000263453	0
ENSG00000203971	0
LINC01742	0
ENSG00000225708	0
ENSG00000270411	0
C20orf85	0
ANKRD60	0
PPP4R1L	170
RAB22A	862
VAPB	11327
APCDD1L	0
APCDD1L-DT	6
ENSG00000254620	0
LINC01711	0
STX16	513
STX16-NPEPL1	0
NPEPL1	11
ENSG00000254419	0
PIEZO1P2	0
ENSG00000270279	0
ENSG00000268649	0
MIR296	0
MIR298	0
GNAS-AS1	0
ENSG00000268333	0
GNAS	63600
ENSG00000276859	0
ENSG00000276722	0
ENSG00000274491	0
ENSG00000275069	0
ENSG00000225806	0
ENSG00000270951	0
ENSG00000285091	4
ENSG00000284985	0
NELFCD	9
CTSZ	422
TUBB1	124796
ATP5F1E	5105
PRELID3B	274
MRPS16P2	0
ZNF831	116
EDN3	2
ENSG00000225129	0
ENSG00000230352	0
ENSG00000286309	2
PIEZO1P1	0
ENSG00000287752	0
ENSG00000227282	0
PHACTR3	366
PHACTR3-AS1	0
RNU7-141P	0
SYCP2	77
FAM217B	195
PPP1R3D	45
CDH26	3
LINC02910	56
ENSG00000276093	0
MIR646HG	1313
MIR646	0
MTCO2P1	0
MIR4533	0
MIR548AG2	0
ENSG00000276627	0
ENSG00000261035	0
ENSG00000229755	0
LINC01718	0
ENSG00000289577	0
CDH4	0
ENSG00000286232	0
ENSG00000276786	0
ENSG00000277270	0
ENSG00000179253	0
ENSG00000225106	0
TAF4	293
MIR1257	0
ENSG00000235018	0
MIR3195	0
ENSG00000283078	11
ENSG00000289236	0
LSM14B	184
PSMA7	1267
SS18L1	50
ENSG00000289537	5
MTG2	57
HRH3	0
OSBPL2	671
ADRM1	506
ENSG00000226332	0
LAMA5	2
MIR4758	0
LAMA5-AS1	0
ENSG00000273619	7
RPS21	1720
CABLES2	59
ENSG00000275437	1
RBBP8NL	0
ENSG00000233017	0
GATA5	10
ENSG00000272050	0
ENSG00000260542	0
ENSG00000289548	153
MIR1-1HG-AS1	1
MIR1-1HG	0
MIR1-1	0
MIR133A2	0
RPL7P3	0
ENSG00000264490	0
ENSG00000273812	0
ENSG00000289634	1
ENSG00000232121	0
ENSG00000229882	0
ENSG00000167046	0
SLCO4A1	0
ENSG00000277496	18
ENSG00000276317	0
SLCO4A1-AS1	0
LINC00686	0
NTSR1	0
ENSG00000223669	0
LINC00659	3
MRGBP	90
OGFR-AS1	0
OGFR	318
COL9A3	39
TCFL5	130
DPH3P1	0
ARF4P2	0
DIDO1	533
ENSG00000273759	12
GID8	684
SLC17A9	0
BHLHE23	0
LINC01749	0
LINC00029	0
LINC01056	0
HAR1B	0
ENSG00000274915	0
HAR1A	7
ENSG00000287324	0
ENSG00000260416	6
ENSG00000286628	0
ENSG00000231977	0
MIR124-3	0
YTHDF1	226
ENSG00000273821	0
BIRC7	0
MIR3196	0
NKAIN4	2
FLJ16779	18
ARFGAP1	86
MIR4326	0
COL20A1	2
RNU6-994P	0
CHRNA4	1
ENSG00000203900	0
KCNQ2	1
ENSG00000280936	0
KCNQ2-AS1	0
EEF1A2	2
ENSG00000230226	0
PPDPF	33040
PTK6	10
SRMS	0
ENSG00000275812	0
FNDC11	4
HELZ2	40
GMEB2	120
MHENCR	54
STMN3	43
RTEL1	14
RTEL1-TNFRSF6B	0
TNFRSF6B	0
ARFRP1	145
ZGPAT	60
ENSG00000273154	0
ENSG00000274501	0
LIME1	0
ENSG00000273047	0
SLC2A4RG	113
ZBTB46	58
ZBTB46-AS2	0
ZBTB46-AS1	0
C20orf181	0
ENSG00000268858	45
ABHD16B	0
TPD52L2	445
DNAJC5	302
RNU1-134P	50
MIR941-1	0
MIR941-2	0
MIR941-3	0
MIR941-4	0
MIR941-5	0
UCKL1	72
MIR1914	0
MIR647	0
UCKL1-AS1	4
ZNF512B	45
SAMD10	35
PRPF6	695
C20orf204	0
SOX18	45
TCEA2	177
ENSG00000237371	0
RGS19	566
MIR6813	2
OPRL1	0
LKAAEAR1	0
ENSG00000286999	0
MYT1	0
NPBWR2	2
PCMTD2	319
ENSG00000278171	0
CICP4	0
LINC00266-1	0
ENSG00000274727	0
ENSG00000279493	0
ENSG00000277117	0
ENSG00000279687	0
ENSG00000280071	46
ENSG00000276612	0
ENSG00000275464	29
ENSG00000280433	21
ENSG00000279669	0
LINC01670	0
ENSG00000274333	0
ENSG00000279186	0
ENSG00000279784	0
ENSG00000279064	0
ENSG00000274559	2
ENSG00000280013	0
ENSG00000279769	0
ENSG00000280191	0
ENSG00000280095	0
CH507-42P11.6	0
ENSG00000275993	5
ENSG00000288187	0
ENSG00000275496	2
ENSG00000280019	0
ENSG00000279709	0
ENSG00000278903	2
ENSG00000274276	0
ENSG00000275895	1
ENSG00000276076	0
ENSG00000280346	0
ENSG00000279226	0
ENSG00000278927	0
ENSG00000280145	0
ENSG00000278878	0
ENSG00000279788	0
ENSG00000279728	0
ENSG00000280164	0
ENSG00000279998	0
ENSG00000278955	0
hsa-mir-8069-1	0
ENSG00000280172	0
ENSG00000279751	0
ENSG00000280018	0
ENSG00000279477	0
ENSG00000278884	0
ENSG00000277067	5
CTBP2P10	0
ENSG00000279303	0
ENSG00000279647	0
ENSG00000279895	0
ENSG00000276077	0
CTBP2P9	0
ENSG00000277991	0
ENSG00000273590	0
ENSG00000277277	0
ENSG00000278961	0
ENSG00000276289	0
ENSG00000273614	0
ENSG00000279967	0
ENSG00000278996	1
MIR6724-1	0
ENSG00000275664	0
MIR3648-1	2
ENSG00000277437	0
ENSG00000280800	14
RNA5-8SN2	390
ENSG00000286155	0
ENSG00000286252	0
ENSG00000286057	0
ENSG00000286012	0
MIR6724-2	0
ENSG00000277671	3
ENSG00000281383	139
ENSG00000280441	4
MIR6724-3	0
ENSG00000274868	13
ENSG00000280614	16
RNA5-8SN3	44
ENSG00000286267	0
ENSG00000286146	3
ENSG00000286054	0
ENSG00000286178	0
MIR6724-4	0
ENSG00000278775	0
ENSG00000281181	2
RNA5-8SN1	355
ENSG00000286149	0
ENSG00000286032	0
ENSG00000286091	0
ENSG00000286148	0
RPSAP68	0
ENSG00000279615	0
ENSG00000279167	0
LINC01666	7
ENSG00000286033	7
SNX18P10	0
MTCO1P1	0
ENSG00000278931	44
MIR3648-2	0
ENSG00000264063	1
ENSG00000279501	0
CDRT15P9	0
ENSG00000280436	0
TEKT4P2	64
SOWAHCP2	0
ENSG00000279381	1
ENSG00000278932	5
SNX18P12	0
ENSG00000279208	0
NCOR1P4	0
ENSG00000279211	0
ENSG00000286103	0
LINC01667	0
ENSG00000279783	0
RN7SL52P	0
ENSG00000279321	1
ENSG00000270533	0
ENSG00000280372	0
ENSG00000279851	0
CDRT15P8	0
ENSG00000277693	1
EIF3FP1	0
VN1R7P	0
ENSG00000278106	0
BAGE2	9
ENSG00000273840	0
TPTE	0
CYCSP41	0
SLC25A15P4	0
ENSG00000276556	0
IGHV1OR21-1	0
ENSG00000229306	5
ANKRD30BP2	0
RNU6-614P	0
ZNF355P	0
ENSG00000237202	0
ENSG00000280108	0
FGF7P2	0
ANKRD30BP1	0
MIR3156-3	0
GTF2IP2	0
VN1R8P	0
LINC01674	0
SNX19P1	0
OR4K11P	0
OR4K12P	0
POTED	0
RNU6-286P	0
MIR3118-1	0
ENSG00000278381	0
GRAMD4P1	0
CXADRP1	0
ENSG00000279773	0
LONRF2P5	0
MIR8069	0
FEM1AP1	0
ENSG00000224922	0
TERF1P1	0
FAM207CP	0
GXYLT1P2	0
CNN2P7	0
ZNF114P1	0
CYP4F29P	1
SNX18P13	0
ANKRD20A11P	52
RHOT1P2	2
RNU6-954P	0
NF1P3	0
PPP6R2P1	1
FRG2MP	0
ENSG00000224905	0
ANKRD20A18P	0
RNA5SP488	0
ENSG00000277572	0
LIPI	0
ERLEC1P1	0
RBM11	0
ABCC13	49
HSPA13	77
SAMSN1	277
SAMSN1-AS1	0
ENSG00000232884	6
POLR2CP1	0
GAPDHP16	0
ENSG00000235609	466
LINC02246	164
RBMX2P1	0
ENSG00000235277	0
NRIP1	3930
ENSG00000229047	0
ENSG00000231201	6
ENSG00000279390	3
LINC02920	2
ENSG00000288536	0
ENSG00000288555	0
ENSG00000288578	0
ENSG00000280082	0
ENSG00000229425	59
CYCSP42	0
ENSG00000224247	0
RNU6-1326P	0
RAD23BP3	5
USP25	3489
RBPMSLP	0
MIR99AHG	22
RNU6-426P	0
VDAC2P1	0
RPS26P5	0
SNORD74B	0
ENSG00000270071	0
ENSG00000270139	0
ENSG00000287066	0
ENSG00000280432	0
MIR99A	0
MIRLET7C	0
ENSG00000269950	0
MIR125B2	0
RNU1-98P	0
ENSG00000237735	0
ENSG00000232886	0
NEK4P1	0
ENSG00000278181	0
RNU6-113P	0
LINC01549	0
RPL39P40	0
RN7SL163P	0
CXADR	17
BTF3L4P1	1
BTG3	59
BTG3-AS1	4
ENSG00000226956	0
ENSG00000279648	0
C21orf91-OT1	0
C21orf91	394
ENSG00000244676	0
CHODL-AS1	0
RPL37P3	0
CHODL	0
ENSG00000227330	0
TMPRSS15	0
ENSG00000228708	0
MIR548XHG	0
ENSG00000230233	0
MIR548X	0
PPIAP22	863
ENSG00000279156	0
ENSG00000232193	0
ENSG00000226204	0
ENSG00000235965	0
ENSG00000229289	0
SLC6A6P1	0
ENSG00000231620	0
RNU1-139P	263
RPL37P4	0
NIPA2P3	0
SREK1IP1P1	4
C1QBPP1	0
LINC01683	0
LINC02573	0
RNU6-772P	0
RN7SKP147	0
FDPSP6	0
KRT18P2	0
RPS3AP1	0
ENSG00000276738	0
LINC00320	1
PPIAP1	0
NCAM2	15
ENSG00000226771	0
ENSG00000234730	0
ENSG00000237527	0
LINC00317	0
LINC01425	0
ENSG00000227075	0
LINC01687	0
LINC00308	0
ENSG00000234340	0
ENSG00000231136	0
RNU4-45P	0
ENSG00000226043	0
MAPK6P2	0
ENSG00000234034	0
ENSG00000225906	0
ENSG00000230972	0
MIR6130	0
ZNF299P	0
MSANTD2P1	0
ENSG00000286222	0
RNU2-55P	0
D21S2088E	0
EEF1A1P1	0
TUBAP1	0
ENSG00000227716	0
ENSG00000288094	0
ENSG00000287612	2
ENSG00000231986	0
ENSG00000235564	0
ENSG00000287801	0
ENSG00000226996	0
ENSG00000224018	0
LINC01689	3
LINC01684	228
LINC01692	0
ENSG00000227090	0
ENSG00000230379	0
ENSG00000237444	0
ENSG00000244278	0
ENSG00000232512	0
RN7SKP236	0
ENSG00000223870	0
ENSG00000222042	0
RNA5SP489	0
RPL13AP7	2
ENSG00000279534	0
LINC00158	7
ENSG00000229962	0
MIR155HG	1
MIR155	0
ENSG00000260583	0
MRPL39	84
JAM2	107
RNGTTP1	0
ENSG00000287109	1
FDX1P2	0
ATP5PF	1216
GABPA	712
LLPHP2	0
APP	28551
ENSG00000233783	0
RNU6-123P	0
ENSG00000224541	0
APP-DT	2
RNU6-926P	0
ENSG00000286902	0
ENSG00000229025	0
ENSG00000232692	5
CYYR1-AS1	0
ENSG00000273115	0
CYYR1	212
ADAMTS1	31
ENSG00000223563	0
ADAMTS5	85
MIR4759	0
GPX1P2	0
ENSG00000231236	0
ENSG00000236332	0
EIF4A1P1	0
RPL10P1	0
NCSTNP1	0
LINC01673	0
LINC00113	0
ENSG00000234083	0
LINC00314	0
LINC01697	0
LINC01695	0
ENSG00000232855	28
LINC00161	0
N6AMT1	9
HSPD1P7	0
THUMPD1P1	0
LTN1	172
RPL23P2	0
RWDD2B	105
ENSG00000273254	0
USP16	433
CCT8	566
ENSG00000231125	0
ENSG00000286018	0
MAP3K7CL	107377
RPL12P9	0
ENSG00000224649	9
LINC00189	0
BACH1	1642
GAPDHP14	0
BACH1-IT1	8
ENSG00000273017	0
BACH1-AS1	0
BACH1-IT2	10
BACH1-IT3	0
GRIK1	1
ENSG00000273464	0
GRIK1-AS1	0
ENSG00000259981	0
CLDN17	0
LINC00307	0
CLDN8	0
RPL8P2	0
KRTAP24-1	0
KRTAP25-1	0
KRTAP26-1	0
KRTAP27-1	0
KRTAP23-1	0
KRTAP13-6P	0
KRTAP13-2	0
MIR4327	0
KRTAP13-1	0
KRTAP13-3	0
KRTAP13-4	0
KRTAP13-5P	0
KRTAP15-1	0
KRTAP19-1	0
KRTAP19-2	0
KRTAP19-3	0
KRTAP19-4	0
KRTAP19-5	0
KRTAP19-9P	0
KRTAP19-10P	0
ENSG00000218125	0
KRTAP19-11P	0
KRTAP19-6	0
KRTAP19-7	0
KRTAP22-2	0
KRTAP6-3	0
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	0
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	0
KRTAP21-2	0
KRTAP21-1	0
ENSG00000238257	0
KRTAP8-2P	0
KRTAP8-3P	0
KRTAP8-1	0
KRTAP7-1	0
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	0
TIAM1	175
ENSG00000286643	2
ENSG00000237325	0
TIAM1-AS1	0
FBXW11P1	0
SOD1-DT	0
SOD1	1482
ENSG00000238390	0
ENSG00000273271	6
SCAF4	477
HMGN1P2	0
ENSG00000273091	0
TPT1P1	0
HUNK	2
HUNK-AS1	0
LINC00159	0
ENSG00000261610	0
MIS18A	37
MIS18A-AS1	0
MRAP	0
MRAP-AS1	0
URB1	48
SNORA80A	2
URB1-AS1	77
CFAP298-TCP10L	11
EVA1C	310
EXOSC3P1	0
TCP10L	0
ENSG00000252045	0
RNA5SP490	0
CFAP298	7
OR7E23P	0
ENSG00000238220	0
SYNJ1	357
PAXBP1-AS1	31
PAXBP1	255
C21orf62-AS1	93
ENSG00000279690	0
C21orf62	4
ENSG00000224427	0
ENSG00000232360	0
ENSG00000227757	0
LINC01690	0
OLIG2	0
LINC00945	0
OLIG1	11
ENSG00000226527	0
ENSG00000226433	0
LINC01548	0
IFNAR2	29
ENSG00000249624	0
IL10RB-DT	9
IL10RB	11
ENSG00000289238	0
IFNAR1	225
USF1P1	0
IFNGR2	364
TMEM50B	85
RPS5P3	0
ENSG00000231355	0
DNAJC28	10
GART	283
BTF3P6	3
SON	2980
MIR6501	0
DONSON	38
ENSG00000249209	0
CRYZL1	380
ITSN1	681
ATP5PO	391
LINC00649	50
RN7SL740P	0
ENSG00000273102	9
MRPS6	652
SLC5A3	15
ENSG00000272657	0
RPS5P2	0
LINC00310	6
ENSG00000214955	0
ENSG00000225555	0
KCNE2	0
SMIM11	0
C21orf140	0
ENSG00000273104	0
SMIM34	0
ENSG00000272958	0
KCNE1	3
ENSG00000221398	0
ENSG00000288711	0
RCAN1	44
CLIC6	12
LINC00160	0
LINC01426	0
RUNX1	7866
ENSG00000286153	0
ENSG00000234703	0
RPL34P3	4
EZH2P1	0
ENSG00000230794	0
MIR802	0
RPS20P1	0
PPP1R2P2	0
LINC01436	0
RPL23AP3	0
SETD4	41
RIMKLBP1	0
SETD4-AS1	0
RNU6-992P	0
CBR1-AS1	0
CBR1	56
ENSG00000289001	0
ENSG00000236119	1
ENSG00000233393	0
MEMO1P1	469
CBR3-AS1	3
RPS9P1	0
CBR3	3
DOP1B	405
RPL3P1	4
SRSF9P1	0
ENSG00000273199	7
MORC3	14981
ENSG00000228107	0
CHAF1B	27
ATP5MFP1	0
ENSG00000289221	0
ENSG00000230479	0
ENSG00000233818	3
CLDN14	0
ENSG00000279365	0
PSMD4P1	0
ENSG00000286517	0
ENSG00000286852	0
ENSG00000231324	0
ENSG00000224269	0
SIM2	0
HLCS	55
HLCS-IT1	0
RNA5SP491	0
DPRXP5	0
HLCS-AS1	0
MRPL20P1	0
RIPPLY3	0
RNU6-696P	0
PIGP	88
TTC3	2335
ENSG00000270116	0
TTC3-AS1	0
DSCR9	0
