Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_169b_sorted_q10_mrkDup.bam
RNU7-52P	0
RPS23P7	0
METTL2A	2
TLK2	2028
ENSG00000239246	0
ENSG00000264546	0
ENSG00000277463	0
ENSG00000274565	0
MRC2	11
ENSG00000279713	0
RNU6-446P	0
ENSG00000265702	0
MARCHF10	33
ENSG00000287457	0
MARCHF10-DT	0
PRELID3BP3	0
ENSG00000283538	0
MIR633	0
TRMT112P3	0
TANC2	203
ENSG00000270324	0
ENSG00000272164	0
ENSG00000272383	0
ENSG00000264513	0
DNAJB6P8	0
ENSG00000233635	0
ENSG00000263501	0
ENSG00000271919	0
ENSG00000226797	0
ENSG00000263644	0
ENSG00000271749	0
ENSG00000265282	0
CYB561	16
ENSG00000265971	0
PPIAP55	0
ACE	31
ENSG00000264813	0
ACE3P	0
KCNH6	0
DCAF7	407
ENSG00000288894	0
RNU6-288P	0
TACO1	15
FAM136DP	0
MAP3K3	874
EEF1DP7	0
STRADA	48
LIMD2	2004
ENSG00000279369	156
ENSG00000125695	0
CCDC47	389
DDX42	1901
FTSJ3	580
PSMC5	625
SMARCD2	932
TCAM1P	0
CSH2	0
GH2	0
ENSG00000259533	0
CSH1	0
ENSG00000259333	0
CSHL1	0
GH1	0
ENSG00000285947	0
CD79B	255
SCN4A	23
ENSG00000263489	0
PRR29-AS1	0
PRR29	0
ICAM2	206
ERN1	661
ENSG00000286629	0
SNHG25	0
SNORD104	0
ENSG00000281311	0
SNORA50C	0
TEX2	831
RPL31P57	0
PECAM1	6826
ENSG00000265031	0
MILR1	69
POLG2	23
ATP5MFP4	0
DDX5	11011
MIR3064	0
MIR5047	0
CEP95	274
SMURF2	213
ENSG00000271779	0
MICOS10P2	0
ARHGAP27P1-BPTFP1-KPNA2P3	0
KPNA2P3	0
ENSG00000265298	0
BPTFP1	0
ENSG00000265982	0
PLEKHM1P1	52
MIR6080	0
MIR4315-2	0
RNU7-115P	0
ENSG00000272400	0
LRRC37A3	10
RN7SL404P	0
ENSG00000272134	0
ENSG00000272220	0
ENSG00000265218	0
ENSG00000266644	0
RDM1P4	0
ENSG00000264057	0
ENSG00000266155	0
ENSG00000280299	0
ENSG00000272346	0
ENSG00000265912	15
ENSG00000272006	0
SLC16A6P1	0
AMZ2P1	117
GNA13	3886
ENSG00000266598	0
RGS9	768
ENSG00000265883	0
LINC02563	0
AXIN2	74
ENSG00000266076	0
CEP112	284
ENSG00000271587	0
ENSG00000270870	0
PSMD7P1	0
APOH	50
RNA5SP444	0
ENSG00000284242	0
PRKCA	1683
RN7SL735P	0
PRKCA-AS1	0
ENSG00000289587	471
RNU6-928P	0
RNA5SP445	0
ENSG00000229330	0
MIR634	0
CACNG5	0
RNA5SP446	0
CACNG4	0
ENSG00000264491	0
ENSG00000265664	0
CACNG1	0
HELZ	4101
ENSG00000264421	0
RPL36AP48	0
ENSG00000285877	0
HELZ-AS1	0
RNA5SP447	0
ENSG00000207410	0
ENSG00000264093	0
PSMD12	1004
PITPNC1	637
RN7SL756P	0
MIR548D2	0
MIR548AA2	0
ENSG00000264754	0
ENSG00000279917	0
ENSG00000279361	0
ENSG00000288109	0
NOL11	460
SNORA38B	0
RPSAP67	0
RPL17P41	0
BPTF	10181
ENSG00000266717	0
ENSG00000279573	0
ENSG00000279880	0
RN7SL622P	0
C17orf58	106
KPNA2	327
FBXO36P1	0
ENSG00000265055	0
LINC00674	712
LRRC37A16P	313
ENSG00000278730	625
ENSG00000274561	23
ENSG00000277476	17
SH3GL1P3	0
RDM1P3	0
ENSG00000278740	0
ENSG00000267731	0
ARHGAP27P2	0
AMZ2	868
ENSG00000274712	11
ENSG00000265100	0
ARSG	47
SLC16A6	31
ENSG00000267009	59
WIPI1	849
MIR635	0
PRKAR1A	8294
FAM20A	0
ENSG00000267461	0
LINC01482	0
ENSG00000283376	0
ENSG00000267250	0
ABCA8	0
ABCA9-AS1	0
ABCA9	2
ABCA6	43
SEC24AP1	21
MIR4524B	0
MIR4524A	0
ABCA10	9
PRO1804	0
ENSG00000285931	0
ABCA5	0
SNRPGP4	0
ENSG00000252352	0
MAP2K6	46
ENSG00000278972	0
ENSG00000267653	0
LINC01483	0
ENSG00000267184	0
LINC01497	0
ENSG00000230258	0
LINC01028	0
KCNJ16	0
KCNJ2-AS1	14
KCNJ2	41
ENSG00000289371	0
CALM2P1	0
ENSG00000267109	0
ENSG00000267471	0
ENSG00000271239	0
ENSG00000271101	0
CASC17	0
RNU7-155P	0
ENSG00000225818	0
MYL6P5	0
ENSG00000286387	0
ENSG00000283517	0
ROCR	0
LINC01152	0
ENSG00000288605	0
SOX9-AS1	0
LINC02097	0
SOX9	0
LINC00511	25
LINC02003	0
ENSG00000263680	0
RPL32P33	0
ENSG00000263893	0
SLC39A11	0
RN7SKP180	0
ENSG00000252274	0
ENSG00000264196	0
ATG12P1	1
POLR3KP2	0
ENSG00000264860	0
SSTR2	0
COG1	187
ENSG00000277728	0
FAM104A	1285
C17orf80	246
ENSG00000265010	0
CPSF4L	0
CDC42EP4	17
SDK2	61
ENSG00000264985	0
ENSG00000264750	0
ENSG00000265935	0
ENSG00000263574	0
LINC00469	0
LINC02092	0
ENSG00000265927	2
ENSG00000266765	0
ENSG00000288006	0
ENSG00000285648	0
LINC02074	0
RPL38	3741
MGC16275	35
TTYH2	0
ENSG00000264272	0
DNAI2	0
ENSG00000266106	0
KIF19	0
BTBD17	0
GPR142	0
RNA5SP448	0
GPRC5C	0
CD300A	647
CD300LB	15
ENSG00000289070	11
CD300C	26
ENSG00000236770	8
CD300H	116
CD300LD	18
CD300LD-AS1	0
ENSG00000261222	32
CD300E	734
ENSG00000264659	0
RAB37	4192
CD300LF	46
SLC9A3R1-AS1	0
MIR3615	0
SLC9A3R1	2374
NAT9	218
TMEM104	466
GRIN2C	0
FDXR	77
FADS6	0
USH1G	1
OTOP2	0
OTOP3	0
HID1	28
HID1-AS1	14
CDR2L	91
MRPL58	239
RNU6-362P	0
KCTD2	279
ATP5PD	1059
RN7SL573P	0
ENSG00000270993	0
TRIM80P	36
SLC16A5	67
ARMC7	232
NT5C	79
ENSG00000279035	0
JPT1	245
ENSG00000265800	0
ENSG00000263786	0
SUMO2	3647
NUP85	82
GGA3	366
MRPS7	247
MIF4GD	544
MIF4GD-DT	0
SLC25A19	0
GRB2	3786
ENSG00000228007	0
ENSG00000265987	0
ENSG00000264853	0
ENSG00000265342	0
MIR3678	0
RNU6-938P	0
TMEM94	171
MIR6785	0
CASKIN2	149
TSEN54	83
LLGL2	96
MYO15B	288
RECQL5	269
SMIM5	1021
SMIM6	0
SAP30BP	869
ENSG00000264829	0
ENSG00000264270	0
ITGB4	43
GALK1	73
H3-3B	11148
MIR4738	0
UNK	234
ENSG00000266980	0
UNC13D	2195
WBP2	14764
TRIM47	0
ENSG00000267801	0
TRIM65	7
ENSG00000267342	0
MRPL38	3
ENSG00000267426	0
FBF1	89
ACOX1	295
ENSG00000267615	0
TEN1-CDK3	0
TEN1	0
CDK3	0
EVPL	21
SRP68	1174
ZACN	0
GALR2	0
EXOC7	1013
ENSG00000279382	0
MIR6868	0
FOXJ1	0
RNF157-AS1	0
RNF157	176
ATP5MGP6	0
ATF4P3	24
UBALD2	2642
QRICH2	6
PRPSAP1	200
RNU6-24P	0
ENSG00000267518	0
SPHK1	260
UBE2O	2576
RPL7P49	0
AANAT	0
RHBDF2	229
CYGB	0
PRCD	3
ENSG00000267546	0
ENSG00000267543	0
ENSG00000272386	0
SNHG16	297
SNORD1C	0
SNORD1B	0
SNORD1A	0
ENSG00000284526	0
ST6GALNAC2	51
ENSG00000267078	0
ENSG00000267084	0
ENSG00000286750	0
ST6GALNAC1	3
RNU6-227P	0
ENSG00000261335	0
MXRA7	269
RNY4P36	0
ENSG00000277382	0
JMJD6	218
ENSG00000274051	0
METTL23	44
ENSG00000267168	0
SRSF2	385
MFSD11	22
MIR636	0
RNU6-97P	0
LINC02080	0
ENSG00000287836	26
LINC00868	0
MGAT5B	0
ENSG00000267568	0
ENSG00000267521	0
ENSG00000280122	8
SNHG20	143
SEC14L1	5359
SCARNA16	0
MIR6516	0
RNU4-47P	0
CYCSP40	0
SEPTIN9-DT	0
ENSG00000265121	0
SEPTIN9	11120
ENSG00000266998	0
ENSG00000287257	0
MIR4316	0
ENSG00000279801	0
ENSG00000267263	0
ENSG00000267016	6
ENSG00000267665	73
ENSG00000267506	0
ENSG00000286534	0
ENSG00000267466	1
ENSG00000279572	0
ENSG00000285535	21
LINC01987	0
LINC01973	0
RNU1-80P	0
TNRC6C	1363
ENSG00000279600	0
UBE2V2P2	0
RNU6-625P	0
TMC6	313
TMC8	152
C17orf99	0
EIF5AP2	0
SYNGR2	135
TK1	74
AFMID	26
ENSG00000267624	0
BIRC5	49
TMEM235	29
ENSG00000283914	0
THA1P	0
ENSG00000279886	0
LINC01993	0
ENSG00000267737	0
SOCS3	221
SOCS3-DT	0
RN7SL236P	0
PGS1	103
ENSG00000200063	0
DNAH17	4
DNAH17-AS1	0
ENSG00000267770	0
RN7SL454P	0
SCAT1	1
CYTH1	1722
ENSG00000279570	0
RNU6-638P	0
USP36	493
ENSG00000287539	0
RPL9P29	0
TIMP2	48
ENSG00000267601	0
CEP295NL	0
ENSG00000279339	0
ENSG00000267491	0
LGALS3BP	19
CANT1	170
C1QTNF1-AS1	0
C1QTNF1	0
ENGASE	13
RBFOX3	70
ENSG00000266711	28
ENSG00000263278	0
MIR4739	0
LINC02078	0
ENPP7	0
CBX2	0
CBX8	4
ENSG00000262768	0
LINC01977	0
CBX4	458
ENSG00000262343	0
LINC01979	0
LINC01978	0
TBC1D16	75
ENSG00000275516	0
ENSG00000262172	0
ENSG00000261978	0
CCDC40	1
ENSG00000289689	0
MIR1268B	0
GAA	64
EIF4A3	519
ENSG00000279259	0
ENSG00000275479	0
CARD14	0
ENSG00000262580	0
SGSH	0
SLC26A11	0
RNF213	5099
ENSG00000262979	5
ENSG00000276863	0
ENSG00000280248	0
RNF213-AS1	0
ENDOV	20
MIR4730	0
ENSG00000260369	0
ENSG00000279273	0
NPTX1	20
ENSG00000262000	0
ENSG00000271340	0
RPL32P31	0
RPTOR	255
RPL31P7	0
ENSG00000262833	0
ENSG00000287403	0
ENSG00000262313	0
ENSG00000262662	0
ENSG00000261924	0
RPL12P37	0
CHMP6	277
ENSG00000263218	0
ENSG00000280351	0
ENSG00000262873	89
ENSG00000262098	0
BAIAP2-DT	190
BAIAP2	46
AATK	211
MIR657	0
MIR3065	0
MIR338	0
MIR1250	0
ENSG00000263167	0
PVALEF	0
CEP131	322
ENSG00000262115	0
TEPSIN	101
ENSG00000260005	0
NDUFAF8	242
SLC38A10	85
ENSG00000276101	0
ENSG00000279187	0
LINC00482	3
TMEM105	0
RENO1	0
ENSG00000263154	0
ENSG00000262223	0
ENSG00000274833	0
ENSG00000262877	0
BAHCC1	0
ENSG00000279692	0
MIR4740	65
MIR3186	0
ENSG00000263271	0
LINC01971	0
ENSG00000289140	0
ACTG1	48882
ENSG00000229848	0
ENSG00000289182	0
FSCN2	0
FAAP100	45
NPLOC4	523
TSPAN10	9
PDE6G	171
OXLD1	85
CCDC137	446
ARL16	189
HGS	612
MIR6786	0
ENSG00000275902	0
ENSG00000262049	0
MRPL12	0
ENSG00000262660	0
SLC25A10	0
GCGR	0
MCRIP1	170
PPP1R27	0
P4HB	1402
ENSG00000262831	0
ENSG00000278876	0
ENSG00000262413	0
ARHGDIA	1973
ENSG00000263731	0
ENSG00000263859	0
ALYREF	479
ANAPC11	75
NPB	0
PCYT2	122
SIRT7	408
MAFG	547
ENSG00000264769	0
MAFG-DT	0
PYCR1	0
ENSG00000263585	0
MYADML2	0
ENSG00000235296	0
NOTUM	0
ENSG00000264735	0
ASPSCR1	218
CENPX	96
LRRC45	173
RAC3	19
DCXR	129
ENSG00000279372	0
DCXR-DT	0
RFNG	0
GPS1	851
DUS1L	500
FASN	309
CCDC57	208
ENSG00000265678	0
ENSG00000266654	0
ENSG00000264548	1
SLC16A3	34
MIR6787	0
CSNK1D	650
ENSG00000275888	0
ENSG00000280407	0
ENSG00000287737	0
LINC01970	0
ENSG00000260563	0
CD7	253
SECTM1	296
TEX19	0
ENSG00000278964	0
UTS2R	0
ENSG00000260011	0
OGFOD3	0
ENSG00000264812	0
HEXD	5
HEXD-IT1	0
CYBC1	197
ENSG00000287193	0
NARF-AS2	0
NARF	277
ENSG00000279744	0
NARF-AS1	0
NARF-IT1	67
FOXK2	276
ENSG00000265136	0
ENSG00000262652	0
ENSG00000262147	0
ENSG00000261845	0
WDR45B	278
ENSG00000279613	0
RAB40B	86
MIR4525	0
ENSG00000263063	0
FN3KRP	75
ENSG00000263321	0
FN3K	1397
ENSG00000262410	0
TBCD	84
ENSG00000263098	0
ZNF750	0
ENSG00000262663	0
B3GNTL1	63
ENSG00000262339	0
METRNL	0
ENSG00000274370	0
ENSG00000261888	0
ENSG00000288807	0
ENSG00000279143	0
ENSG00000262898	0
ENSG00000262094	0
RPL23AP87	4
LINC02564	0
ENSG00000263305	0
ENSG00000262181	0
TUBB8B	0
ENSG00000282965	0
IL9RP4	0
ENSG00000274446	0
ROCK1P1	2
MIR8078	0
USP14	510
THOC1	326
THOC1-DT	0
ENSG00000264514	0
COLEC12	0
ENSG00000265477	0
LINC01925	0
CETN1	0
RN7SKP146	0
CLUL1	0
ENSG00000288533	0
TYMSOS	0
ENSG00000266456	0
ENSG00000263727	0
TYMS	132
ENOSF1	7
ENSG00000265490	0
YES1	453
ENSG00000266171	0
ENSG00000264339	0
ENSG00000264635	0
RNU1-109P	0
ENSG00000273355	24
BOLA2P1	0
ENSG00000264179	0
ENSG00000265671	0
ENSG00000265179	0
ADCYAP1	0
LINC01904	0
ENSG00000272461	0
ENSG00000263551	0
SLC25A3P3	0
COX6CP3	0
LINC00470	14
RN7SKP72	0
ENSG00000263396	8
ENSG00000265417	0
ENSG00000266602	0
ENSG00000266450	0
ENSG00000264080	0
ENSG00000263745	0
AIDAP3	0
ENSG00000286975	0
METTL4	27
ENSG00000238575	0
ENSG00000266783	0
ENSG00000264150	0
NDC80	58
KATNBL1P3	0
RNU6-340P	0
CBX3P2	0
SMCHD1	3017
ENSG00000266049	0
ENSG00000289061	0
EMILIN2	394
LPIN2	990
ENSG00000272625	0
CHORDC1P4	0
ENSG00000265907	0
ENSG00000266397	0
SNRPCP4	0
ENSG00000277447	0
MYOM1	893
RNU7-25P	0
ENSG00000265399	33
ENSG00000272688	0
MYL12A	38460
MYL12-AS1	0
MYL12B	7711
ENSG00000266578	0
LINC01895	0
RPL31P59	0
IGLJCOR18	0
RPL21P127	0
TGIF1	115
BOD1P1	0
GAPLINC	0
DLGAP1	0
RN7SL39P	0
ENSG00000266373	0
DLGAP1-AS1	69
DLGAP1-AS2	0
ENSG00000266401	396
ENSG00000266513	0
DLGAP1-AS3	0
MIR6718	0
RNU6-831P	0
DLGAP1-AS4	0
GAPDHP66	0
DLGAP1-AS5	0
ENSG00000264246	0
ELOCP27	0
ENSG00000266268	0
PPIAP14	0
LINC01892	0
BOD1P2	0
AKAIN1	0
ENSG00000266153	0
ENSG00000285575	0
ENSG00000265091	0
LINC00526	0
LINC00667	114
ENSG00000265188	0
ZBTB14	695
ENSG00000264254	0
ENSG00000266288	0
EPB41L3	4343
ENSG00000265316	0
ENSG00000264000	0
MIR3976HG	1
MIR3976	0
TMEM200C	31
ENSG00000264449	0
ENSG00000266846	0
L3MBTL4	44
ENSG00000265487	0
RNU5F-3P	0
L3MBTL4-AS1	0
MIR4317	0
ENSG00000279885	0
RNU6-349P	0
RPL6P27	127
ENSG00000266065	0
LINC01387	0
ENSG00000265174	0
RN7SL282P	0
ENSG00000261627	0
ENSG00000279479	0
ARHGAP28-AS1	0
ARHGAP28	96
ENSG00000287834	0
ENSG00000263797	0
LINC00668	0
SCML2P1	0
RNU6-916P	0
LAMA1	7
ENSG00000265069	0
ENSG00000264475	0
SLC25A51P2	0
LRRC30	0
ENSG00000212626	0
ENSG00000286126	0
PTPRM	8
ENSG00000266767	0
ENSG00000264596	0
ENSG00000286627	0
ENSG00000286649	0
ENSG00000273368	0
ENSG00000266149	0
ENSG00000265413	0
ENSG00000263970	0
COP1P1	0
RN7SL50P	0
THEMIS3P	0
AKR1B1P6	0
RAB12	152
ENSG00000266708	0
TOMM20P3	0
GACAT2	0
MTCL1	71
ENSG00000272788	0
ENSG00000287719	0
ENSG00000286765	0
RPS4XP19	0
ENSG00000288939	0
NDUFV2	0
ENSG00000265257	0
ENSG00000263847	0
NDUFV2-AS1	0
ANKRD12	19497
ENSG00000273284	0
TWSG1-DT	148
TWSG1	663
ENSG00000287509	0
ENSG00000273335	0
RALBP1	2633
ENSG00000266805	0
RNU2-27P	0
PPP4R1	482
ENSG00000266541	0
PPP4R1-AS1	0
RNU6-903P	0
LINC02856	0
KRT18P8	0
RAB31	6896
ENSG00000266891	0
ZNF415P1	0
RN7SL862P	0
ENSG00000285653	0
RNA5SP449	0
PIGPP4	0
TXNDC2	164
ENSG00000272799	42
VAPA	3923
RNA5SP450	0
ENSG00000265554	0
ENSG00000287065	135
ENSG00000264876	0
ENSG00000266102	0
ENSG00000286499	0
LINC01254	0
ENSG00000287563	0
APCDD1	314
NAPG	651
ENSG00000265728	0
LINC01887	0
ENSG00000264503	0
MIX23P1	0
ENSG00000264072	0
ENSG00000266470	0
PMM2P1	0
ENSG00000260779	0
PIEZO2	26
ENSG00000264843	0
KIAA0895LP1	2
MIR6788	0
ENSG00000263952	0
ENSG00000263682	0
ENSG00000267051	0
ENSG00000273119	0
ENSG00000267564	0
LINC01928	0
LINC01255	0
ENSG00000267371	0
SLC35G4	0
ENSG00000267794	0
NPIPB1P	0
ENSG00000267143	0
ENSG00000267773	0
MIR7153	0
ENSG00000260759	0
GNAL	0
ASNSP6	0
ENSG00000286812	0
ENSG00000267455	0
CHMP1B	394
CHMP1B-AS1	0
ENSG00000272703	0
MPPE1	64
ENSG00000273141	0
ENSG00000267079	0
ENSG00000267661	0
IMPA2	570
ENSG00000266955	0
ENSG00000267480	0
ENSG00000266995	0
ENSG00000267292	0
ENSG00000212712	0
ENSG00000267533	2
ENSG00000256616	0
ENSG00000267722	0
ENSG00000267478	0
ANKRD62	0
RNU6-324P	0
SDHDP1	0
PMM2P2	0
ENSG00000279285	0
ENSG00000267643	0
ENSG00000267733	0
MIX23P3	0
ENSG00000267247	0
PPIAP56	0
CIDEA	0
ENSG00000289550	0
ENSG00000280302	0
ENSG00000267069	0
RNU6-170P	0
TUBB6	263
AFG3L2	527
RNU7-129P	0
PRELID3A	0
ENSG00000267108	9
ENSG00000267199	0
SPIRE1	174
ENSG00000267515	0
PSMG2	77
CEP76	59
ENSG00000267249	0
ENSG00000266961	0
LINC01882	0
PTPN2	1028
STK25P1	0
EIF4A2P1	0
SEH1L	129
CEP192-DT	0
CEP192	1082
ENSG00000267656	0
ENSG00000267032	0
ENSG00000267286	0
ENSG00000267239	0
LDLRAD4	465
ENSG00000267177	0
C18orf15	0
ENSG00000286926	0
ENSG00000279275	0
ENSG00000267393	0
LDLRAD4-AS1	0
MIR5190	0
ENSG00000267694	0
ENSG00000267529	8
ENSG00000267366	0
ENSG00000267136	0
ENSG00000267503	41
MIR4526	0
ENSG00000266954	0
FAM210A	85
ENSG00000279962	0
RN7SL362P	0
RNMT	383
ENSG00000288839	0
MC5R	0
MC2R	0
ENSG00000243779	0
ENSG00000279352	12
ENSG00000270469	0
ZNF519	102
ENSG00000267756	0
ENSG00000267150	0
ENSG00000267356	0
FRG2LP	0
ENSG00000267324	0
NF1P5	0
ANKRD20A5P	0
RNU6-316P	0
RHOT1P1	11
ENSG00000283294	0
ENSG00000274214	0
CYP4F35P	0
ENSG00000277743	0
ENSG00000265437	0
TERF1P2	1
FEM1AP2	0
ENSG00000286593	0
LONRF2P1	0
CXADRP3	0
GRAMD4P7	0
POTEC	0
RNU6-1021P	0
OR4K7P	0
OR4K8P	0
SNX19P3	0
VN1R74P	0
GTF2IP8	0
ANKRD30B	0
RNU6-1210P	0
ENSG00000265737	0
MIR3156-2	0
LINC01906	0
FGF7P1	0
ENSG00000263618	0
LINC01443	0
LINC01444	0
ENSG00000263821	0
ENSG00000279042	0
ENSG00000266522	0
ENSG00000278923	0
ENSG00000263635	0
ENSG00000286815	0
ENSG00000264880	0
ENSG00000287723	0
ENSG00000286293	0
ENSG00000265015	0
BNIP3P3	0
ENSG00000266818	0
ENSG00000215512	0
RNU6-721P	0
ROCK1	9424
ENSG00000244527	0
RNU6-120P	0
EXOGP1	0
GREB1L-DT	0
GREB1L	0
ENSG00000265948	0
ENSG00000265751	0
ENSG00000221139	0
ESCO1	1284
SNRPD1	1049
ABHD3	41
ENSG00000264188	0
ENSG00000265656	0
MIR320C1	0
MIB1	650
ENSG00000252677	0
RN7SL233P	0
MIR133A1HG	0
MIR133A1	0
MIR1-2	0
ENSG00000243303	0
ENSG00000264149	0
RNU6-1038P	0
ENSG00000264289	0
RNA5SP451	0
LINC01900	0
ENSG00000263588	0
RNU6ATAC20P	0
GATA6-AS1	0
GATA6	70
ENSG00000264012	0
RNU6-702P	0
ENSG00000266283	0
ENSG00000264825	0
ENSG00000273348	0
CTAGE1	1
ATP7BP1	0
ENSG00000289624	0
RPS4XP18	0
RNU6-1032P	0
ENSG00000265943	0
ENSG00000266850	0
RBBP8	1005
ENSG00000273232	0
UBE2CP2	0
MIR4741	0
RN7SL745P	0
CABLES1	160
TMEM241	42
ENSG00000266495	0
RIOK3	19730
ENSG00000283084	0
RMC1	1103
NPC1	50
ANKRD29	0
RPS10P27	0
LAMA3	0
RPL23AP77	0
ENSG00000265752	0
TTC39C	427
TTC39C-AS1	50
ENSG00000265204	0
ENSG00000264924	0
RNU5A-6P	0
ENSG00000279332	0
CABYR	0
ENSG00000265750	0
OSBPL1A	237
RNA5SP452	0
RNU6-435P	0
MIR320C2	0
ENSG00000264365	0
ENSG00000273321	0
IMPACT	295
ENSG00000265094	0
HRH4	0
ENSG00000264695	0
ENSG00000287611	0
ENSG00000266489	0
EIF4A3P1	0
LINC01915	0
RAC1P1	0
PPIAP57	0
ENSG00000266573	40
LINC01894	0
WBP2P1	0
ENSG00000265552	0
ZNF521	37
ENSG00000285595	0
ENSG00000279439	0
ENSG00000264434	0
RN7SL97P	0
ENSG00000264193	0
SS18	1481
RPS24P18	0
PSMA8	0
DHFRP1	0
NPM1P2	0
TAF4B	310
SINHCAFP1	0
ENSG00000266237	0
ENSG00000264911	0
RNU6-1289P	0
LINC01543	0
KCTD1	130
ENSG00000277534	0
ENSG00000275805	0
MIR8057	0
CIAPIN1P	0
AQP4-AS1	0
ENSG00000263677	0
PCAT18	0
ENSG00000263382	0
ENSG00000266184	0
AQP4	0
CHST9	2
ATP6V1E1P2	0
LINC01908	0
ENSG00000264151	0
ENSG00000264790	4
UBA52P9	0
ENSG00000263611	0
RBM22P1	0
PA2G4P3	0
ENSG00000286465	0
ENSG00000286426	0
ENSG00000227279	0
CDH2	153
ENSG00000274578	0
ENSG00000265994	0
ARIH2P1	0
ENSG00000271238	0
RNU6-408P	0
ENSG00000266479	0
ENSG00000265980	0
ENSG00000264587	0
ENSG00000287803	0
ENSG00000286605	0
MIR302F	0
ENSG00000266196	0
ENSG00000279734	0
ENSG00000265670	0
RNU6-857P	0
DSC3	0
DSC2	37
DSCAS	6
DSC1	0
ENSG00000263698	0
ENSG00000289619	0
DSG1	4
DSG1-AS1	0
RNU6-167P	0
DSG4	0
DSG3	0
ENSG00000266521	0
DSG2	0
DSG2-AS1	0
TTR	32
B4GALT6	514
ENSG00000259985	0
RN7SKP44	0
ENSG00000289064	0
LRRC37A7P	0
ENSG00000263772	0
SLC25A52	0
TRAPPC8	1067
ENSG00000263924	0
ENSG00000276486	0
ENSG00000276282	0
RNU6-1050P	0
ENSG00000263823	0
PGDP1	0
ENSG00000266105	0
ENSG00000280380	28
RNF125	91
ENSG00000263917	0
ENSG00000274275	0
ENSG00000214917	0
ENSG00000265008	0
RNF138	661
ENSG00000263393	0
GAREM1	0
RNA5SP453	0
MEP1B	0
CLUHP6	0
ENSG00000263904	0
ENSG00000264982	0
HNRNPA1P7	67
ENSG00000285095	0
WBP11P1	0
ENSG00000287994	0
ENSG00000263688	0
KLHL14	49
ENSG00000228835	5
ENSG00000243355	0
ENSG00000263765	0
CCDC178	23
ENSG00000263450	0
ASXL3-DT	0
ASXL3	12
NOL4	0
ENSG00000280406	0
ENSG00000267746	0
ENSG00000278052	0
DTNA	56
ENSG00000267585	0
ENSG00000268873	0
ENSG00000278464	0
MAPRE2	11814
ENSG00000280096	0
ENSG00000274400	0
ZNF397	211
ZSCAN30	12
ENSG00000279989	0
ENSG00000274184	81
ENSG00000268573	63
ZNF271P	3617
ENSG00000274918	0
ZNF24	1408
ZNF396	0
ENSG00000239683	0
ENSG00000275512	0
ENSG00000267583	0
ENSG00000267140	0
INO80C	92
ENSG00000279074	0
GALNT1	210
MIR3975	0
ENSG00000266965	0
ENSG00000267397	0
NRBF2P1	0
MIR187	0
MIR3929	0
ENSG00000267627	0
ENSG00000278986	0
C18orf21	140
RPRD1A	751
SLC39A6	0
ENSG00000288917	0
ELP2	343
COSMOC	0
MOCOS	0
ENSG00000274849	0
ENSG00000267404	0
ENSG00000267456	0
FHOD3	0
ENSG00000286890	0
TPGS2	1373
KIAA1328	151
ENSG00000267039	0
ENSG00000267651	0
CELF4	0
ENSG00000267707	0
ENSG00000267202	0
ENSG00000279678	0
ENSG00000279543	0
ENSG00000285940	3
MIR4318	0
RPL12P40	0
ENSG00000286716	0
ENSG00000268566	0
RN7SKP182	0
RNU6-706P	0
MIR924HG	9
ENSG00000283458	0
RPL7AP66	45
MIR924	0
ENSG00000286559	56
MIR5583-2	0
MIR5583-1	0
RNU6-1242P	0
LINC01901	0
LINC01902	0
ENSG00000279034	1
LINC01477	0
RPL17P45	0
ENSG00000286844	0
ENSG00000286328	0
KC6	0
NPM1P1	0
ENSG00000225253	0
PIK3C3	1880
ENSG00000276174	0
ENSG00000267088	0
ENSG00000287007	0
LINC00907	0
RNA5SP454	0
ENSG00000286976	0
RIT2	0
ENSG00000287209	0
SYT4	0
ENSG00000278933	0
ENSG00000267716	0
RNA5SP455	0
ENSG00000285550	0
LINC01478	30
KRT8P5	0
MLECP1	0
SETBP1-DT	0
SETBP1	617
ENSG00000280365	0
MIR4319	0
ENSG00000279319	0
ENSG00000267101	0
SLC14A2	0
SLC14A2-AS1	0
ENSG00000266988	0
ENSG00000285790	0
ENSG00000267354	0
ENSG00000287943	0
ENSG00000267193	0
ENSG00000266968	0
ENSG00000288545	0
SLC14A1	113
ENSG00000267558	0
EPG5	470
SIGLEC15	0
PSTPIP2	4385
RN7SKP26	0
ENSG00000267293	0
RNY4P37	0
ATP5F1A	1275
HAUS1	292
RNU6-1278P	0
C18orf25	181
RNF165	45
ENSG00000279829	0
ENSG00000285993	0
LOXHD1	417
ST8SIA5	1
ENSG00000240983	0
ST8SIA5-DT	0
ENSG00000274776	0
PIAS2	236
ENSG00000267587	0
ENSG00000289168	0
ENSG00000279354	0
KATNAL2	0
ELOA3DP	0
ELOA3CP	0
ELOA3BP	0
ENSG00000288631	0
ELOA2	0
ENSG00000280212	0
ENSG00000266957	0
ENSG00000267724	0
HDHD2	40
ENSG00000267228	0
ENSG00000267800	0
IER3IP1	104
SKOR2	0
RNU6-1131P	0
ENSG00000287673	0
MIR4527HG	0
MIR4527	0
ENSG00000279367	0
ENSG00000261307	0
TPMTP1	0
ENSG00000267187	0
SMAD2	3521
MTCO2P2	0
ENSG00000279707	0
ENSG00000269365	0
ENSG00000279366	0
ZBTB7C	7
