Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-5/duplicates/RSQ_184_sorted_q10_mrkDup.bam
LINC00314	4
LINC01697	7
LINC01695	35
ENSG00000232855	77
LINC00161	16
N6AMT1	28
HSPD1P7	2
THUMPD1P1	9
LTN1	198
RPL23P2	6
RWDD2B	32
ENSG00000273254	0
USP16	303
CCT8	452
ENSG00000231125	0
ENSG00000286018	0
MAP3K7CL	53094
RPL12P9	1
ENSG00000224649	16
LINC00189	5
BACH1	1089
GAPDHP14	0
BACH1-IT1	15
ENSG00000273017	2
BACH1-AS1	14
BACH1-IT2	9
BACH1-IT3	4
GRIK1	44
ENSG00000273464	0
GRIK1-AS1	36
ENSG00000259981	4
CLDN17	11
LINC00307	5
CLDN8	6
RPL8P2	26
KRTAP24-1	0
KRTAP25-1	1
KRTAP26-1	11
KRTAP27-1	6
KRTAP23-1	3
KRTAP13-6P	0
KRTAP13-2	4
MIR4327	0
KRTAP13-1	1
KRTAP13-3	41
KRTAP13-4	2
KRTAP13-5P	6
KRTAP15-1	7
KRTAP19-1	9
KRTAP19-2	0
KRTAP19-3	3
KRTAP19-4	0
KRTAP19-5	4
KRTAP19-9P	0
KRTAP19-10P	0
ENSG00000218125	0
KRTAP19-11P	6
KRTAP19-6	0
KRTAP19-7	1
KRTAP22-2	0
KRTAP6-3	5
KRTAP6-2	0
KRTAP22-1	0
KRTAP6-1	0
KRTAP20-1	0
KRTAP20-4	0
KRTAP20-2	2
KRTAP20-3	0
KRTAP21-3	0
KRTAP21-4P	15
KRTAP21-2	1
KRTAP21-1	0
ENSG00000238257	3
KRTAP8-2P	1
KRTAP8-3P	0
KRTAP8-1	2
KRTAP7-1	14
KRTAP11-1	0
KRTAP19-8	0
UBE3AP2	17
TIAM1	117
ENSG00000286643	13
ENSG00000237325	5
TIAM1-AS1	18
FBXW11P1	9
SOD1-DT	41
SOD1	984
ENSG00000238390	1
ENSG00000273271	2
SCAF4	277
HMGN1P2	1
ENSG00000273091	1
TPT1P1	3
HUNK	73
HUNK-AS1	7
LINC00159	17
ENSG00000261610	13
MIS18A	51
MIS18A-AS1	10
MRAP	4
MRAP-AS1	21
URB1	156
SNORA80A	1
URB1-AS1	18
CFAP298-TCP10L	74
EVA1C	254
EXOSC3P1	0
TCP10L	10
ENSG00000252045	0
RNA5SP490	0
CFAP298	41
OR7E23P	9
ENSG00000238220	1
SYNJ1	258
PAXBP1-AS1	57
PAXBP1	142
C21orf62-AS1	87
ENSG00000279690	0
C21orf62	15
ENSG00000224427	10
ENSG00000232360	3
ENSG00000227757	0
LINC01690	6
OLIG2	59
LINC00945	6
OLIG1	28
ENSG00000226527	21
ENSG00000226433	11
LINC01548	8
IFNAR2	43
ENSG00000249624	0
IL10RB-DT	3
IL10RB	47
ENSG00000289238	2
IFNAR1	190
USF1P1	0
IFNGR2	128
TMEM50B	58
RPS5P3	5
ENSG00000231355	6
DNAJC28	21
GART	143
BTF3P6	0
SON	1554
MIR6501	0
DONSON	34
ENSG00000249209	0
CRYZL1	337
ITSN1	720
ATP5PO	348
LINC00649	304
RN7SL740P	0
ENSG00000273102	0
MRPS6	466
SLC5A3	75
ENSG00000272657	0
RPS5P2	4
LINC00310	18
ENSG00000214955	11
ENSG00000225555	38
KCNE2	5
SMIM11	0
C21orf140	0
ENSG00000273104	0
SMIM34	0
ENSG00000272958	0
KCNE1	39
ENSG00000221398	0
ENSG00000288711	0
RCAN1	90
CLIC6	42
LINC00160	33
LINC01426	40
RUNX1	7988
ENSG00000286153	17
ENSG00000234703	8
RPL34P3	15
EZH2P1	0
ENSG00000230794	12
MIR802	0
RPS20P1	1
PPP1R2P2	0
LINC01436	17
RPL23AP3	5
SETD4	66
RIMKLBP1	0
SETD4-AS1	2
RNU6-992P	1
CBR1-AS1	5
CBR1	61
ENSG00000289001	0
ENSG00000236119	2
ENSG00000233393	20
MEMO1P1	380
CBR3-AS1	47
RPS9P1	0
CBR3	3
DOP1B	325
RPL3P1	7
SRSF9P1	3
ENSG00000273199	27
MORC3	10381
ENSG00000228107	1
CHAF1B	79
ATP5MFP1	0
ENSG00000289221	0
ENSG00000230479	8
ENSG00000233818	3
CLDN14	18
ENSG00000279365	1
PSMD4P1	0
ENSG00000286517	20
ENSG00000286852	6
ENSG00000231324	3
ENSG00000224269	7
SIM2	64
HLCS	74
HLCS-IT1	8
RNA5SP491	0
DPRXP5	0
HLCS-AS1	49
MRPL20P1	0
RIPPLY3	8
RNU6-696P	0
PIGP	50
TTC3	1163
ENSG00000270116	17
TTC3-AS1	3
DSCR9	22
RN7SL678P	0
ENSG00000242553	5
VPS26C	376
ENSG00000272948	20
ENSG00000287637	5
ENSG00000273210	0
DYRK1A	2894
ENSG00000286717	16
KCNJ6	82
KCNJ6-AS1	0
ENSG00000289538	5
DSCR4	8
DSCR4-IT1	10
DSCR8	10
KCNJ15	81
ENSG00000270835	1
DSCR10	7
ENSG00000226012	0
SPATA20P1	0
LINC01423	4
ERG	868
ENSG00000289404	4
SNRPGP13	1
ENSG00000287470	5
LINC00114	23
ETS2	321
ENSG00000205622	76
ENSG00000229986	10
ENSG00000287082	8
ENSG00000229925	1
RPSAP64	0
ENSG00000289445	0
LINC01700	22
ENSG00000235888	79
ENSG00000288266	1
ENSG00000237609	12
RPL23AP12	0
PCBP2P1	10
ENSG00000276873	0
PSMG1	62
BRWD1	2250
ENSG00000272991	0
TIMM9P2	7
BRWD1-IT1	2
METTL21AP1	0
BRWD1-AS2	16
BRWD1-AS1	9
HMGN1	2003
RNF6P1	8
GET1	228
GET1-SH3BGR	0
LCA5L	18
SH3BGR	8
MIR6508	0
MYL6P2	5
RPS26P4	2
JCADP1	22
B3GALT5	90
B3GALT5-AS1	32
ENSG00000225330	5
ENSG00000231713	21
IGSF5	27
PCP4	17
DSCAM	66
MIR4760	2
DSCAM-AS1	7
ENSG00000207147	0
DSCAM-IT1	11
ENSG00000288069	16
YRDCP3	0
ENSG00000286425	24
LINC00323	22
MIR3197	0
BACE2	70
PLAC4	119
BACE2-IT1	0
FAM3B	25
MX2	269
MX1	333
ENSG00000228318	7
TMPRSS2	56
ENSG00000207503	1
ENSG00000232806	0
ENSG00000223400	0
PCSEAT	22
LINC00111	11
LINC00479	14
LINC00112	25
RIPK4	11
ENSG00000236883	0
MIR6814	1
ENSG00000289513	9
PRDM15	133
ENSG00000236545	4
ENSG00000227698	9
ENSG00000251778	0
C2CD2	66
ZBTB21	68
ZNF295-AS1	46
ENSG00000289322	19
UMODL1	99
UMODL1-AS1	9
ABCG1	106
RNA5SP492	0
TFF3	11
TFF2	6
TFF1	7
TMPRSS3	85
UBASH3A	129
RNU6-1149P	0
RSPH1	146
SLC37A1	696
RSPH1-DT	0
ENSG00000231867	0
ENSG00000235772	2
LINC01671	14
ENSG00000235023	15
PDE9A	68
PDE9A-AS1	28
LINC01668	0
ENSG00000233754	12
ENSG00000225218	2
WDR4	51
NDUFV3	203
ERVH48-1	21
MIR5692B	0
ENSG00000224100	4
PKNOX1	67
CBS	12
U2AF1	42
ENSG00000286549	1
MRPL51P2	0
FRGCA	0
ENSG00000228120	4
CRYAA	1
LINC00322	17
LINC01679	28
ENSG00000225637	36
SIK1	0
LINC00319	1
LINC00313	20
ENSG00000223975	0
HSF2BP	23
RPL31P1	0
H2BS1	1
MIR6070	4
RRP1B	190
PDXK	219
ENSG00000281420	0
ENSG00000287507	6
CSTB	785
TMEM97P1	1
RRP1	90
AATBC	43
MYL6P1	6
AGPAT3	288
ENSG00000289546	2280
RNU6-859P	0
RNU6-1150P	6
TRAPPC10	405
H2AZP1	0
PWP2	6
GATD3	24
LINC01678	5
ENSG00000285413	8
ENSG00000237604	0
ENSG00000232124	4
ICOSLG	5
ENSG00000278158	0
ENSG00000275799	0
DNMT3L	1
DNMT3L-AS1	0
AIRE	37
PFKL	300
ENSG00000241728	0
CFAP410	28
ENSG00000184441	1
ENSG00000232969	0
ENSG00000260256	2
TRPM2	103
TRPM2-AS	16
ENSG00000266692	0
ENSG00000264452	0
LRRC3-DT	14
LRRC3	31
MTCYBP21	14
MTND6P21	9
MTND5P1	29
ENSG00000274225	11
LINC02575	12
ENSG00000277352	2
TSPEAR	52
TSPEAR-AS1	21
TSPEAR-AS2	2
ENSG00000287088	25
KRTAP10-1	26
KRTAP10-2	9
KRTAP10-3	10
KRTAP10-4	12
KRTAP10-5	11
KRTAP10-6	5
KRTAP10-7	21
KRTAP10-8	10
KRTAP10-9	15
KRTAP10-10	4
KRTAP10-11	21
KRTAP12-4	8
KRTAP12-3	0
KRTAP12-2	7
IMMTP1	17
KRTAP12-1	5
KRTAP12-6P	1
KRTAP10-12	12
KRTAP10-13P	4
ENSG00000289144	4
UBE2G2	331
LINC01424	26
SUMO3	1499
PTTG1IP	4388
ENSG00000289009	46
ITGB2	342
ITGB2-AS1	35
ENSG00000273027	1
LINC01547	9
ENSG00000272825	1
SLX9	44
ENSG00000276529	0
LINC00163	5
LINC00165	11
PICSAR	1
SSR4P1	21
ADARB1	250
ENSG00000267857	2
LINC00334	16
POFUT2	39
LINC00205	17
ENSG00000286262	1
LINC00315	13
ENSG00000288842	2
ENSG00000229382	4
LINC00316	5
ENSG00000289448	0
MTCO1P3	0
ENSG00000228355	9
ENSG00000273796	21
COL18A1	126
COL18A1-AS2	4
COL18A1-AS1	12
MIR6815	0
SLC19A1	77
ENSG00000288885	10
LINC01694	30
ENSG00000286082	11
ENSG00000286594	20
PCBP3	122
ENSG00000275139	23
PCBP3-AS1	31
ENSG00000286886	23
ENSG00000276633	10
ENSG00000280604	25
ENSG00000274248	6
ENSG00000289224	5
COL6A1	82
ENSG00000224413	6
ENSG00000228235	12
ENSG00000226115	6
PSMA6P3	3
COL6A2-DT	0
COL6A2	63
FTCD	45
FTCD-AS1	5
SPATC1L	19
ENSG00000228404	6
LSS	73
ENSG00000223901	2
MCM3AP-AS1	54
MCM3AP	210
ENSG00000228137	1
ENSG00000239415	20
YBEY	52
C21orf58	219
PCNT	2088
ENSG00000286224	4
RPL18AP2	7
ENSG00000289421	3
DIP2A	237
DIP2A-IT1	0
RNU6-396P	0
S100B	108
PRMT2	804
DSTNP1	5
ENSG00000289511	4
RPL23AP4	5
FRG1FP	3
ENSG00000279973	13
ACTR3BP7	0
ENSG00000288262	1
ENSG00000286406	40
FRG1GP	5
ENSG00000280341	1
ENSG00000236235	0
ENSG00000279442	3
ZNF72P	0
BNIP3P2	0
YME1L1P1	0
OR11H1	5
ENSG00000237299	2
ARHGAP42P3	16
ENSG00000233408	3
ENSG00000215268	0
ENSG00000213727	10
ENSG00000230643	0
ENSG00000230471	0
NEK2P2	18
ENSG00000226474	0
NF1P6	36
MED15P7	0
POTEH	15
POTEH-AS1	3
RNU6-816P	0
ENSG00000241838	0
PSLNR	8
GRAMD4P2	9
DUXAP8	8
ENSG00000271127	0
BMS1P22	4
ENSG00000272872	13
NBEAP3	0
TOMM40P2	5
ENSG00000229286	0
ENSG00000233866	0
ABCD1P4	7
ENSG00000226160	0
PABPC1P9	6
SLC9B1P4	7
ACTR3BP6	0
CHEK2P4	0
ENSG00000273362	13
ENSG00000233995	0
KCNMB3P1	26
CCT8L2	7
ENSG00000287285	7
FABP5P11	2
TPTEP1	1332
ENSG00000283633	7210
ENSG00000267338	2
SLC25A15P5	4
PARP4P3	0
ANKRD62P1-PARP4P3	0
ANKRD62P1	1
ENSG00000273244	0
VWFP1	3
ENSG00000288024	0
LINC01665	0
XKR3	17
HSFY1P1	1
GPM6BP3	0
ENSG00000283535	0
ENSG00000237835	7
ZNF402P	8
ENSG00000237689	2
MTND1P17	0
ENSG00000237358	11
ENSG00000225480	3
IGKV1OR22-5	1
IGKV2OR22-4	1
IGKV2OR22-3	0
IGKV3OR22-2	2
IGKV1OR22-1	2
ENSG00000285045	1
GAB4	35
ENSG00000270226	1
VN1R9P	4
CECR7	42
ENSG00000273203	11
ENSG00000273442	2
IL17RA	367
ENSG00000235328	8
TMEM121B	63
LINC01664	45
HDHD5	52
HDHD5-AS1	2
ADA2	202
RPL32P5	1
FAM32BP	2
CECR3	5
CECR9	1
RN7SL843P	1
CECR2	161
ENSG00000229492	22
CLCP1	6
DNAJA1P6	7
ENSG00000286195	4
SLC25A18	39
ENSG00000236754	1
ATP6V1E1	1542
BCL2L13	397
BID	501
MIR3198-1	6
LINC00528	18
MICAL3	299
ENSG00000093100	0
ENSG00000286990	0
MIR648	0
ENSG00000235445	2
ENSG00000234913	25
RHEBP3	13
LINC01634	22
ENSG00000225335	24
PEX26	94
ENSG00000288683	0
ENSG00000236890	0
ENSG00000235617	0
ARL2BPP10	0
TUBA8	56
ENSG00000280007	78
USP18	43
FAM230D	1
GGTLC5P	0
ENSG00000288811	0
FAM230J	2
ENSG00000276874	0
PPP1R26P3	0
FAM230A	4
ENSG00000277017	0
FAM247B	0
GGTLC3	0
ENSG00000277690	0
TMEM191B	0
PI4KAP1	41
ENSG00000274625	0
RN7SKP131	0
RIMBP3	1
SUSD2P2	0
FAM246B	0
CA15P2	0
PPP1R26P2	3
PPP1R26P4	0
FAM230E	0
GGT3P	0
ENSG00000239989	0
E2F6P1	0
ENSG00000161103	11
BCRP7	2
FAM230F	0
ENSG00000279987	0
DGCR6	4
ENSG00000283809	0
PRODH	0
ENSG00000284294	0
ENSG00000280418	69
DGCR5	27
ENSG00000283583	0
ENSG00000271275	3
ENSG00000283366	0
ENSG00000270393	0
FAM246C	5
CA15P1	7
DGCR2	238
DGCR11	32
ENSG00000237347	5
ENSG00000281530	0
ENSG00000223461	0
ENSG00000272682	12
TSSK1A	17
ESS2	60
TSSK2	0
GSC2	20
ENSG00000289481	3
LINC01311	2
SLC25A1	149
CLTCL1	97
ENSG00000286367	5
ENSG00000230194	3
ENSG00000251940	0
KRT18P62	17
ENSG00000287146	1
HIRA	94
C22orf39	335
RN7SL168P	9
MRPL40	68
ENSG00000185065	11
UFD1	867
ENSG00000273300	0
ENSG00000273212	9
CDC45	80
ENSG00000287652	24
CLDN5	238
LINC00895	28
ENSG00000230485	7
ENSG00000225007	25
SEPTIN5	14
ENSG00000284874	8
GP1BB	0
TBX1	126
GNB1L	22
ENSG00000235776	6
RTL10	45
TXNRD2	74
ENSG00000232926	0
COMT	225
MIR4761	0
ARVCF	73
TANGO2	601
MIR185	1
ENSG00000236540	37
ENSG00000268292	0
DGCR8	238
MIR3618	0
MIR1306	0
ENSG00000243762	0
TRMT2A	22
MIR6816	0
RANBP1	335
SNORA77B	0
ZDHHC8	63
CCDC188	8
LINC02891	23
LINC00896	9
RTN4R	52
MIR1286	5
ENSG00000161132	9
DGCR6L	86
ENSG00000273343	0
ENSG00000273139	10
FAM230G	12
ENSG00000235578	4
ENSG00000287446	0
USP41	18
ZNF74	57
RNU6-225P	0
SCARF2	65
ENSG00000277971	0
KLHL22	44
ENSG00000215493	11
RNY1P9	1
RN7SL812P	2
KRT18P5	10
MED15	570
ENSG00000236003	0
CCDC74BP1	4
SMPD4P1	628
IGLL4P	1
SLC9A3P2	19
ABHD17AP4	16
POM121L4P	17
BCRP5	1
TMEM191A	31
PI4KA	499
SERPIND1	6
SNAP29	1655
ENSG00000272600	0
CRKL	2384
LINC01637	9
AIFM3	79
ENSG00000285314	2
ENSG00000272829	1
LZTR1	45
THAP7	33
THAP7-AS1	26
ENSG00000284060	0
TUBA3FP	8
P2RX6	5
ENSG00000284130	0
SLC7A4	32
ENSG00000226872	1
MIR649	0
P2RX6P	14
LRRC74B	39
TUBA3GP	34
ENSG00000284665	2
BCRP2	13
ENSG00000197210	4
POM121L7P	3
E2F6P2	0
FAM230B	5
ENSG00000234503	0
FAM247A	2
GGT2	12
ENSG00000283145	0
E2F6P3	0
POM121L8P	3
BCRP6	0
FAM230H	7
ENSG00000237407	0
PPP1R26P5	0
LINC01651	0
FAM246A	3
ENSG00000226534	0
RIMBP3B	0
RN7SKP63	0
ENSG00000252020	0
HIC2	38
TMEM191C	4
PI4KAP2	4
ENSG00000252143	2
RN7SKP221	0
RIMBP3C	0
UBE2L3	2512
YDJC	16
CCDC116	19
ENSG00000273342	10
SDF2L1	18
ENSG00000207751	1
MIR301B	0
MIR130B	0
ENSG00000284630	0
ENSG00000284651	0
ENSG00000284654	8
ENSG00000284621	0
ENSG00000272954	0
PPIL2	205
YPEL1	36
ENSG00000286365	14
RN7SL280P	3
ENSG00000286127	0
MAPK1	2272
RNA5SP493	0
ENSG00000289564	63
ENSG00000225544	2
PPM1F	152
PPM1F-AS1	241
TOP3B	0
PRAMENP	13
IGLVI-70	1
IGLV4-69	10
IGLVI-68	0
ENSG00000278657	30
ENSG00000249333	3
IGLV10-67	0
ENSG00000228161	0
IGLVIV-66-1	16
IGLVV-66	11
IGLVIV-65	1
IGLVIV-64	2
IGLVI-63	0
IGLV1-62	2
ENSG00000275361	2
IGLV8-61	6
ENSG00000225741	1
ABHD17AP5	9
ENSG00000236118	16
ENSG00000233720	4
IGLV4-60	7
ENSG00000227710	2
SOCS2P2	1
IGLVIV-59	0
IGLVV-58	0
BMP6P1	4
IGLV6-57	12
IGLVI-56	0
IGLV11-55	5
IGLV10-54	2
IGLVIV-53	2
TOP3BP1	2
ENSG00000234726	9
VPREB1	7
ENSG00000279278	55
ENSG00000274422	18
ENSG00000234630	0
ENSG00000286129	17
BMS1P20	1
IGLV5-52	1
IGLV1-51	0
IGLV1-50	8
ASH2LP3	10
IGLV9-49	1
ENSG00000232515	2
IGLV5-48	6
IGLV1-47	7
ASH2LP2	5
IGLV7-46	11
ENSG00000232603	1
IGLV5-45	9
IGLV1-44	19
IGLV7-43	10
IGLVI-42	2
IGLVVII-41-1	3
IGLV1-41	0
IGLV1-40	38
ASH2LP1	0
IGLVI-38	3
IGLV5-37	0
IGLV1-36	1
ENSG00000230821	2
IGLV7-35	8
ENSG00000226595	7
ZNF280B	22
ZNF280A	2
PRAME	66
ENSG00000220891	26
IGLV2-34	6
IGLV2-33	0
IGLV3-32	10
IGLV3-31	6
IGLV3-30	0
BCRP4	3
ENSG00000286941	16
POM121L1P	1
GGTLC2	3
IGLV3-29	4
IGLV2-28	2
IGLV3-27	8
IGLV3-26	0
IGLVVI-25-1	2
IGLV3-25	1
ENSG00000232350	2
ENSG00000223999	3
IGLV3-24	0
IGLV2-23	4
IGLVVI-22-1	1
IGLV3-22	10
IGLV3-21	2
IGLVI-20	2
IGLV3-19	17
ENSG00000278667	0
IGLV2-18	3
IGLV3-17	1
IGLV3-16	8
IGLV3-15	0
ENSG00000288861	23
IGLV2-14	9
IGLV3-13	0
IGLV3-12	7
ENSG00000231392	0
ENSG00000275772	5
ENSG00000289120	16
IGLV2-11	4
ENSG00000274381	7
IGLV3-10	3
ENSG00000226477	6
IGLV3-9	2
IGLV2-8	7
MIR650	0
ENSG00000237127	4
IGLV3-7	12
IGLV3-6	4
IGLV2-5	6
IGLV3-4	0
IGLV4-3	4
IGLV3-2	0
IGLV3-1	2
MIR5571	1
IGLL5	13
IGLJ1	0
IGLC1	0
IGLJ2	0
IGLC2	18
IGLJ3	7
IGLC3	8
IGLJ4	0
IGLC4	0
IGLJ5	0
IGLC5	0
IGLJ6	1
IGLC6	1
IGLJ7	0
IGLC7	4
ENSG00000237472	3
ENSG00000223679	0
RSPH14	40
GNAZ	4043
RAB36	31
BCR	840
BCRP8	0
RN7SL263P	15
FBXW4P1	22
ENSG00000214526	0
LINC02556	5
CES5AP1	25
ZDHHC8P1	13
ENSG00000248409	1
LINC01659	30
ENSG00000227755	0
FAM230I	30
ENSG00000287864	13
LINC02557	7
PCAT14	39
ENSG00000224277	25
IGLL1	5
ENSG00000272733	7
ENSG00000278655	19
DRICH1	24
ENSG00000275609	5
ENSG00000211683	1
GUSBP11	10
ENSG00000234353	0
ASLP1	0
ENSG00000272578	55
RGL4	72
ZNF70	37
VPREB3	12
C22orf15	12
CHCHD10	36
MMP11	23
SMARCB1	660
DERL3	2
ENSG00000272973	3
SLC2A11	121
ENSG00000251357	0
ENSG00000279467	35
RN7SL268P	1
MIF	0
MIF-AS1	10
ENSG00000273295	38
ENSG00000225282	22
ENSG00000206090	1
ENSG00000231271	1
GSTT2B	16
ENSG00000228039	0
DDTL	4
ENSG00000272787	7
DDT	0
ENSG00000285762	0
GSTT3P	6
ENSG00000250470	0
GSTT2	1
GSTT4	15
ENSG00000235689	13
CABIN1	215
ENSG00000232545	6
SUSD2	25
GGT5	39
GGTLC4P	4
POM121L9P	9
BCRP1	2
ENSG00000215464	0
SPECC1L	34
SPECC1L-ADORA2A	7
ADORA2A	10
ADORA2A-AS1	38
UPB1	36
ENSG00000228923	6
GUCD1	737
SNRPD3	64
ENSG00000286070	0
LRRC75B	22
GGT1	19
ENSG00000230947	10
BCRP3	3
ENSG00000284233	0
ENSG00000284128	0
ENSG00000284070	7
POM121L10P	3
ARL5AP4	4
ENSG00000224334	1
ENSG00000282012	5
ENSG00000237601	2
CRIP1P4	5
PIWIL3	49
SGSM1	136
ENSG00000199783	0
TMEM211	12
KIAA1671	159
ENSG00000279085	8
ENSG00000279548	4
ENSG00000279006	40
ENSG00000279110	102
KIAA1671-AS1	31
ENSG00000271181	0
CRYBB3	18
ENSG00000236641	11
CRYBB2	15
ENSG00000279298	0
ENSG00000233577	5
ENSG00000285968	0
ENSG00000285690	0
IGLL3P	0
ENSG00000230637	9
ENSG00000231466	2
LRP5L	32
ENSG00000272942	9
ENSG00000272798	2
IGLVIVOR22-1	8
CRYBB2P1	78
MIR6817	0
ENSG00000272977	17
GRK3-AS1	29
GRK3	1130
ENSG00000237387	2
YES1P1	10
RNA5SP494	0
MYO18B	141
ENSG00000278960	2
MYO18B-AS1	65
ENSG00000232464	4
RN7SKP169	1
ENSG00000232050	0
LINC02559	0
ENSG00000229770	14
SEZ6L	63
SEZ6L-AS1	16
RNA5SP495	0
ENSG00000230203	7
ASPHD2	14
HPS4	317
SRRD	103
TFIP11	134
TFIP11-DT	14
TPST2	1829
MIR548J	0
HMGB1P10	16
ENSG00000286326	11
CRYBB1	38
CRYBA4	4
ISCA2P1	2
MIAT	87
ENSG00000278404	0
ENSG00000206028	7
ENSG00000277941	0
ENSG00000275942	0
MIATNB	84
ENSG00000276991	0
LINC01422	70
ENSG00000231369	4
ENSG00000235271	12
ENSG00000279440	50
RNU6-1066P	3
ENSG00000279914	0
ENSG00000279848	13
ENSG00000236858	19
ENSG00000280025	27
ENSG00000231405	4
ENSG00000238195	1
LINC01638	8
ENSG00000233574	15
ENSG00000223726	0
LINC02554	49
ENSG00000230051	15
ENSG00000280445	4
ENSG00000287034	7
ENSG00000227880	5
ENSG00000224027	11
ENSG00000289489	31
ENSG00000227838	29
ENSG00000231495	2
ENSG00000226169	1
MN1	61
PITPNB	1234
TTC28-AS1	101
ENSG00000277460	0
MIR3199-1	0
MIR3199-2	0
ENSG00000276150	0
TTC28	204
ENSG00000274342	0
ENSG00000276675	0
RN7SL757P	2
MIR5739	0
RN7SL162P	0
CHEK2	188
HSCB	58
CCDC117	192
XBP1	269
ENSG00000226471	65
ENSG00000272858	5
ENSG00000224256	1
ZNRF3	41
ZNRF3-IT1	15
ZNRF3-AS1	21
C22orf31	21
KREMEN1	85
ENSG00000226772	0
RNU6-810P	0
RNU6-1219P	0
EMID1	41
RHBDD3	32
ENSG00000237015	0
EWSR1	1037
GAS2L1	2179
RASL10A	16
ENSG00000273216	11
AP1B1	959
ENSG00000280968	0
SNORD125	0
ENSG00000285697	13
ENSG00000242156	18
RFPL4AP6	6
RFPL1S	33
RFPL1	0
NEFH	118
ENSG00000282816	0
THOC5	296
ENSG00000234208	0
NIPSNAP1	80
NF2	223
RPEP4	3
CABP7-DT	29
CABP7	16
ZMAT5	48
ENSG00000287967	5
UQCR10	255
ASCC2	617
MTMR3	115
RNU6-331P	5
ENSG00000279159	174
MIR6818	0
HORMAD2-AS1	6
CNN2P1	4
HORMAD2	18
ENSG00000226573	3
RPS3AP51	0
ENSG00000225676	21
LIF-AS1	9
LIF	23
LIF-AS2	6
OSM	23
ENSG00000279699	11
CASTOR1	15
ENSG00000248751	0
TBC1D10A	124
SF3A1	1715
CCDC157	34
RNF215	74
SEC14L2	27
ENSG00000249590	0
ENSG00000273350	8
RNU6-564P	1
ENSG00000272689	0
MTFP1	7
ENSG00000273428	20
ENSG00000230137	2
SEC14L3	63
ENSG00000181123	4
SDC4P	2
SEC14L4	25
SEC14L6	34
SIRPAP1	3
GAL3ST1	34
PES1	266
ENSG00000223831	4
TCN2	40
SLC35E4	43
DUSP18	29
ENSG00000250318	2
ENSG00000288153	9
OSBP2	1386
MIR3200	0
EIF4HP2	0
MORC2-AS1	9
MORC2	116
TUG1	619
ENSG00000276664	0
ENSG00000276057	0
ENSG00000276965	0
ENSG00000275307	0
ENSG00000269987	0
ENSG00000269972	0
ENSG00000278920	92
RN7SL633P	0
SMTN	388
ENSG00000273387	24
SELENOM	40
ENSG00000235573	0
INPP5J	45
PLA2G3	19
ENSG00000214125	1
MIR3928	0
RNF185	78
RNF185-AS1	0
LIMK2	159
RNU6-1128P	0
PIK3IP1	37
PIK3IP1-DT	1
RNA5SP496	0
PATZ1	37
LINC01521	40
RNU6-338P	0
DRG1	62
EIF4ENIF1	914
ENSG00000240591	6
RNU6-28P	6
SFI1	292
ENSG00000287817	25
H2AZP6	4
ENSG00000229169	1
ENSG00000214093	0
PISD	92
MIR7109	0
PRR14L	359
DEPDC5	199
ENSG00000285404	0
RN7SL20P	1
ENSG00000236132	3
RNU6-201P	0
ENSG00000227813	0
YWHAH-AS1	97
YWHAH	9222
ENSG00000227519	0
LINC02558	9
RN7SL305P	0
ENSG00000232346	1
SLC5A1	84
AP1B1P1	4
ENSG00000237439	3
AP1B1P2	0
ENSG00000239674	0
C22orf42	14
ENSG00000230120	0
ENSG00000275656	4
RFPL2	26
IGLCOR22-1	0
SLC5A4-AS1	13
SLC5A4	26
CPSF1P1	0
ENSG00000273325	1
ENSG00000234626	2
RFPL3	4
IGLCOR22-2	0
RFPL3S	37
ENSG00000274617	0
ENSG00000274170	0
ENSG00000230736	16
IGLVIVOR22-2	0
ENSG00000241954	25
ENSG00000232218	6
RTCB	195
BPIFC	31
FBXO7	5371
SYN3	100
SYN3-AS1	5
RNA5SP497	5
ENSG00000229673	6
TIMP3	94
ENSG00000228194	10
LINC01640	19
ENSG00000228622	1
ENSG00000233632	0
LARGE1	144
ENSG00000232073	0
ENSG00000230741	13
MIR4764	1
SNORA50B	0
ENSG00000281295	0
LARGE-IT1	6
LARGE-AS1	52
LARGE1-AS1	0
LINC01643	49
ENSG00000224404	31
ENSG00000235485	5
ENSG00000280356	60
ENSG00000234891	0
ENSG00000237316	17
LINC02885	51
ISX	18
LINC01399	3
ENSG00000273068	0
ENSG00000238153	0
RNU7-167P	0
HMGXB4	174
ENSG00000273176	0
TOM1	184
MIR3909	0
MIR6069	7
ENSG00000282602	0
ENSG00000282041	3
HMOX1	263
MCM5	189
ENSG00000233388	9
ENSG00000273044	0
RASD2	43
ENSG00000288777	0
MB	13
ENSG00000268818	2
APOL6	441
ENSG00000228587	3
MRPS16P3	0
APOL5	13
RBFOX2	88
NDUFA9P1	3
ENSG00000279652	42
ENSG00000279927	27
ENSG00000279217	72
ENSG00000279714	7
ENSG00000279805	20
APOL3	384
MTCO1P20	5
MTCO2P20	6
MTATP6P20	1
MTCO3P20	3
MTCYBP34	0
MTND1P10	6
APOL4	37
ENSG00000288778	7
APOL2	96
APOL1	21
MYH9	51785
MIR6819	0
ENSG00000287269	2
MYH9-DT	65
RPS15AP38	0
ENSG00000228719	58
TXN2	154
FOXRED2	41
EIF3D	898
ENSG00000188078	1
ENSG00000229971	1
CACNG2	23
ENSG00000261675	0
CACNG2-DT	11
ENSG00000287773	11
IFT27	43
